"","uid","bankhard","c1d","c1dm100","c1t","c1t_msq","c1tm100","c1w","c1wm100","c2d","c2dm100","c2t","c2t_msq","c2tm100","c2w","c2wm100","c3d","c3dm100","c3t","c3t_msq","c3tm100","c3w","c3wm100","c4d","c4dm100","c4t","c4t_msq","c4tm100","c4w","c4wm100","c5d","c5dm100","c5t","c5t_msq","c5tm100","c5w","c5wm100","d16","d50","d84","dgm","lsub_d16","lsub_d25","lsub_d50","lsub_d75","lsub_d84","lsub_dmm","lsub_dmm_nor","lsub_iqr","lsub2d16","lsub2d16inor","lsub2d25","lsub2d50","lsub2d50inor","lsub2d75","lsub2d84","lsub2d84inor","lsub2dmm","lsub2dmm_nor","lsub2iqr","lsubd_sd","lsubd_sd_nor","lsubd2sd","lsubd2sd_nor","n","n_nor","pct_bdrk","pct_bh","pct_bigr","pct_bl","pct_ca","pct_cb","pct_dbbl","pct_dbcb","pct_dbfn","pct_dbgc","pct_dbgf","pct_dbhp","pct_dbom","pct_dbot","pct_dbrc","pct_dbrr","pct_dbrs","pct_dbsa","pct_dbsb","pct_dbwd","pct_dbxb","pct_dr","pct_dsbl","pct_dscb","pct_dsfn","pct_dsgc","pct_dsgf","pct_dshp","pct_dsom","pct_dsot","pct_dsrc","pct_dsrr","pct_dsrs","pct_dssa","pct_dssb","pct_dswd","pct_dsxb","pct_fa","pct_fast","pct_fn","pct_gc","pct_gf","pct_gl","pct_gr","pct_hp","pct_om","pct_org","pct_ot","pct_p","pct_pb","pct_pd","pct_pl","pct_pool","pct_pp","pct_pt","pct_ra","pct_rc","pct_ri","pct_rr","pct_rs","pct_sa","pct_safn","pct_sb","pct_sbbl","pct_sbcb","pct_sbfn","pct_sbgc","pct_sbgf","pct_sbhp","pct_sbom","pct_sbot","pct_sbrc","pct_sbrr","pct_sbrs","pct_sbsa","pct_sbsb","pct_sbwd","pct_sbxb","pct_sfgf","pct_slow","pct_ssbl","pct_sscb","pct_ssfn","pct_ssgc","pct_ssgf","pct_sshp","pct_ssom","pct_ssot","pct_ssrc","pct_ssrr","pct_ssrs","pct_sssa","pct_sssb","pct_sswd","pct_ssxb","pct_wd","pct_xb","sub_dmm_nor","sub2dmm_nor","subd_sd_nor","subd2sd_nor","v1d","v1dm100","v1t","v1t_msq","v1tm100","v1w","v1wm100","v2d","v2dm100","v2t","v2t_msq","v2tm100","v2w","v2wm100","v3d","v3dm100","v3t","v3t_msq","v3tm100","v3w","v3wm100","v4d","v4dm100","v4t","v4t_msq","v4tm100","v4w","v4wm100","v5d","v5dm100","v5t","v5t_msq","v5tm100","v5w","v5wm100","year"
"44","P0428",0,0,0,2,0.0376068376068376,2.66666666666667,2,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237435440614139,0.0149135084716674,4.48688524216824,0.041219876191396,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,0.752574989159953,-1.3848933170079,-1.3848933170079,0,-2.11092437480818,-2.62445445591897,-2.11092437480818,-2.11092437480818,-1.8264201747468,-2.11092437480818,0.752574989159953,0.651944962037993,-1.3848933170079,-1.3848933170079,0,1.30578617112817,1.30578617112817,1.30578617112817,1.30578617112817,89,66,0,NA,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,1,14,0,NA,23,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3.60718733688256,3.60718733688256,15.9871218211591,15.9871218211591,0,0,0.116355283466289,0.00218787712500714,0.155140377955051,0.116355283466289,0.155140377955051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
"45","P0444",0,0,0,41,0.0179767219387755,14.6428571428571,41,14.6428571428571,0,0,15,0.00657684948979592,5.35714285714286,15,5.35714285714286,0,0,3,0.00131536989795918,1.07142857142857,3,1.07142857142857,0,0,1,0.000438456632653062,0.357142857142857,1,0.357142857142857,0,0,0,0,0,0,0,0.0126605850556869,0.764656648092505,86.0000028659171,0.890672738618812,-2.11092437480818,-2.11092437480818,-0.460409376976188,1.50514997831991,2.10205999132796,-0.0502818402054631,-0.0502818402054631,3.61607435312808,-2.11092437480818,-1.89754622476214,-2.11092437480818,-0.460409376976188,-0.116533531267724,1.50514997831991,2.10205999132796,1.93449846571626,-0.0502818402054631,-0.0502818402054631,3.61607435312808,1.55195715554719,1.55195715554719,1.55195715554719,1.55195715554719,102,93,0,NA,25.7142857142857,0,0,18.0952380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8.24742268041237,22.8571428571429,7.61904761904762,10.4761904761905,24.7422680412371,NA,8.57142857142857,0,1.9047619047619,0.952380952380952,0,0,42.2680412371134,24.7422680412371,67.0103092783505,0,0,0,0,8.24742268041237,0,0,29.5238095238095,52.3809523809524,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.8571428571429,91.7525773195876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9047619047619,0,29.3815165234401,29.3815165234401,50.2454069619262,50.2454069619262,0,0,9.77064404087293,0.00428400368501285,3.48951572888319,9.77064404087293,3.48951572888319,0,0,8.25802535581118,0.00362078598987257,2.94929476993256,8.25802535581118,2.94929476993256,0,0,5.00327718905042,0.00219372006854092,1.78688471037515,5.00327718905042,1.78688471037515,0,0,2.90888208665722,0.00127541864450054,1.03888645952044,2.90888208665722,1.03888645952044,0,0,0,0,0,0,0,2011
"46","P0464",0,4,5.33333333333333,6,0.0757894736842102,8,2,2.66666666666667,2,2.66666666666667,4,0.0505263157894735,5.33333333333333,2,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9960383416998,29.1751196338629,54.6948591529536,22.2141715852393,0.752574989159953,1.50514997831991,1.50514997831991,1.50514997831991,1.50514997831991,1.34663012209332,1.34663012209332,0,0.752574989159953,1.11381098395673,1.50514997831991,1.50514997831991,1.46501264556471,1.50514997831991,1.50514997831991,1.73794650830005,1.34663012209332,1.34663012209332,0,0.6511916357305,0.6511916357305,0.6511916357305,0.6511916357305,81,40,0,NA,38.8235294117647,0,0,3.52941176470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,55,1.17647058823529,35.2941176470588,7.05882352941176,0,NA,48.2352941176471,0,4.70588235294118,0,0,0,10,4.16666666666667,45,18.3333333333333,12.5,0,0,55,0,0,0,1.17647058823529,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.23529411764706,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.70588235294118,0,34.3355547670963,34.3355547670963,28.5346335733412,28.5346335733412,0.786561716232111,1.04874895497615,1.45676814899793,0.0184012818820791,1.94235753199724,0.670206432765822,0.893608577021096,0.670206432765822,0.893608577021096,1.34041286553164,0.0169315309330312,1.78721715404219,0.670206432765822,0.893608577021096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
"47","P0476",0,2,2.66666666666667,5,0.157894736842105,6.66666666666667,3,4,1,1.33333333333333,3,0.0947368421052632,4,2,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192532566480971,0.00774596669241484,0.0311635590262233,0.00774596669241484,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,0,-2.11092437480818,-2.71549579993862,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-1.50635294967774,-2.11092437480818,-2.11092437480818,0,0,0,0,0,84,64,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2608695652174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.869565217391304,75.2941176470588,0,0,0,NA,23.5294117647059,0,1.17647058823529,0,0,0,0,0,40.8695652173913,0,40.8695652173913,0,0,0.869565217391304,0,0,0,75.2941176470588,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.2941176470588,40.8695652173913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17647058823529,0,0.00774596669241484,0.00774596669241484,0,0,0.393280858116055,0.524374477488074,1.71740398396242,0.0542338100198659,2.28987197861656,1.32412312584636,1.76549750112849,0.335103216382911,0.446804288510548,1.60104870049613,0.0505594326472463,2.13473160066151,1.26594548411322,1.68792731215096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
"48","P0498",0,4,2.75862068965517,8,0.0518715001473624,5.51724137931035,4,2.75862068965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119819072820287,1.88266680646547,54.1916999912017,1.95693983943027,-0.460409376976188,-0.460409376976188,-0.460409376976188,0.752574989159953,1.50514997831991,0.29607045972,0.29607045972,1.21298436613614,-0.460409376976188,-0.921474045374855,-0.460409376976188,-0.460409376976188,0.274773465572941,0.752574989159953,1.50514997831991,1.73393277502453,0.291577474710089,0.291577474710089,1.21298436613614,1.19686021134217,1.19686021134217,1.18708100654163,1.18708100654163,102,67,0,NA,15.2380952380952,0.952380952380952,0.689655172413793,8.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.20689655172414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71.0344827586207,4.76190476190476,5.71428571428571,16.1904761904762,7.58620689655172,NA,33.3333333333333,0,2.85714285714286,0,0,0,2.06896551724138,2.06896551724138,15.1724137931034,8.27586206896552,2.75862068965517,0,0,70.3448275862069,0,0,27.6190476190476,32.3809523809524,0.952380952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.5714285714286,22.7586206896552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85714285714286,0,36.3682254390948,28.9055388719306,126.854371065356,72.2695877200653,0.232710566932577,0.160490046160398,0.465421133865154,0.00301776155173399,0.320980092320796,0.232710566932577,0.160490046160398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
"49","P0506",0,6,8,7,0.0977777777777777,9.33333333333333,1,1.33333333333333,1,1.33333333333333,1,0.013968253968254,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05675304153033,28.983157256445,63.9366579096611,11.3595821914303,0.752574989159953,1.50514997831991,1.50514997831991,1.50514997831991,2.10205999132796,1.31470972655953,1.05536235819778,0,0.752574989159953,0.485260353010338,1.50514997831991,1.50514997831991,1.46214569322505,1.50514997831991,2.10205999132796,1.80574993113294,1.31470972655953,1.05536235819778,0,1.4255244841071,1.24241334634139,1.4255244841071,1.24241334634139,104,94,9.52380952380952,NA,77.1428571428571,0,0,14.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27.3333333333333,10.4761904761905,53.3333333333333,9.52380952380952,22,NA,0,0,0.952380952380952,0,0,0,17.3333333333333,0.666666666666667,18,0,0,0.666666666666667,0,26.6666666666667,0,9.52380952380952,1.9047619047619,12.3809523809524,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.9047619047619,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952380952380952,0,39.8586506867297,39.8586506867297,39.9361465356303,39.9361465356303,0.625991425048632,0.834655233398177,0.684169066781777,0.00955664728203116,0.912225422375702,0.0581776417331443,0.0775701889775257,0.335103216382911,0.446804288510548,0.335103216382911,0.00468080683201526,0.446804288510548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
"50","P0513",0.722222222222222,0,0,2,0.000909090909090909,0.909090909090909,2,0.909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,76,NA,NA,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,100,NA,NA,0,NA,0,NA,NA,0,100,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.0943951023932,0.000951997773815091,0.951997773815091,2.0943951023932,0.951997773815091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
"51","P0524",0.375,3,2,8,0.00935672514619883,5.33333333333333,5,3.33333333333333,2,1.33333333333333,5,0.00584795321637427,3.33333333333333,3,2,1,0.666666666666667,1,0.00116959064327485,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00834164484719106,31.0500080879935,156.04887982753,3.92926012556117,-2.11092437480818,-2.11092437480818,1.50514997831991,2.10205999132796,2.10205999132796,0.607591516105077,0.607591516105077,4.21298436613614,-2.11092437480818,-2.07874830456314,-2.11092437480818,1.50514997831991,1.49206171763886,2.10205999132796,2.10205999132796,2.19326065549755,0.594310781002254,0.594310781002254,4.21298436613614,1.8984444117263,1.8984444117263,1.88313049402837,1.88313049402837,68,68,0,NA,64.2857142857143,7.14285714285714,0,24.2857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,68.8888888888889,30,32.8571428571429,1.42857142857143,16.6666666666667,NA,0,0,2.85714285714286,0,0,0,6.66666666666667,0,14.4444444444444,7.77777777777778,0,0,0,68.8888888888889,0,0,1.42857142857143,31.4285714285714,5.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.8571428571429,31.1111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85714285714286,1.42857142857143,116.066393215089,101.360510862148,255.667940020818,261.937536880996,1.44047840931266,0.96031893954177,4.34936049596987,0.00508697134031564,2.89957366397991,2.90888208665722,1.93925472443814,1.38230076757951,0.921533845053008,4.17482757077044,0.00488283926405899,2.78321838051362,2.79252680319093,1.86168453546062,1.0471975511966,0.698131700797733,1.0471975511966,0.00122479245753988,0.698131700797733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
"52","P0526",0.1,7,4.66666666666667,24,0.0577617328519856,16,17,11.3333333333333,3,2,11,0.02647412755716,7.33333333333333,8,5.33333333333333,1,0.666666666666667,2,0.00481347773766546,1.33333333333333,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86580597591394,33.9588167466679,133.576602394977,15.5874843728836,0.752574989159953,1.50514997831991,1.50514997831991,2.10205999132796,3,1.59793143684141,1.20378932361241,0.596910013008057,0.752574989159953,0.587240053079889,1.50514997831991,1.50514997831991,1.53095254937682,2.10205999132796,2.69897000433602,2.12573039271549,1.58862123078995,1.19277603108812,0.596910013008057,1.49484488875103,1.27725598123235,1.48691844456947,1.26276026089927,100,82,15,NA,75,3,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709219858156028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,78.7234042553192,9,35,13,0,NA,3,0,0,0,0,0,1.41843971631206,19.1489361702128,20.5673758865248,0,0,0,0,78.7234042553192,15,0,0,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,20.5673758865248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,85.0782092669732,66.785526340144,185.748909964396,97.6584413930267,4.514584998492,3.009723332328,9.02684289131467,0.0217252536493735,6.01789526087645,4.51225789282267,3.00817192854845,4.28187443155942,2.85458295437295,8.2705335487838,0.0199050145578431,5.51368903252253,3.98865911722438,2.65910607814958,3.0159289474462,2.01061929829747,4.0631264986428,0.00977888447326787,2.7087509990952,1.0471975511966,0.698131700797733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
"53","P0529",1,0,0,5,0.00227272727272727,2.27272727272727,5,2.27272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,100,NA,NA,0,NA,0,0,0,0,0.0909090909090909,0.818181818181818,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0.181818181818182,0,0,0,0,0,0,0,0,0.818181818181818,0,0,0,0,0,100,NA,NA,100,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,0,100,NA,0,0.181818181818182,0.818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,NA,100,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0.818181818181818,0.0909090909090909,0,0,NA,NA,NA,NA,NA,NA,0,0,5.235987755983,0.00237999443453773,2.37999443453773,5.235987755983,2.37999443453773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
"54","P0544",0.636363636363636,0,0,11,0.00288755250095456,3.05555555555556,11,3.05555555555556,0,0,5,0.00131252386407025,1.38888888888889,5,1.38888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3158986616065,94.1554183031402,509.516227359904,67.3006330538568,1.50514997831991,1.50514997831991,2.10205999132796,3,3,1.89060954451068,1.89060954451068,1.49485002168009,1.50514997831991,1.34861438057464,1.50514997831991,2.10205999132796,1.97384531714553,2.69897000433602,2.69897000433602,2.70715802021808,1.82801914937262,1.82801914937262,1.19382002601611,1.13244404000055,1.13244404000055,1.07911499842008,1.07911499842008,102,101,0,NA,88.5714285714286,27.6190476190476,0,28.5714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,72.1649484536082,3.80952380952381,32.3809523809524,0,27.8350515463918,NA,0.952380952380952,0,1.9047619047619,0.952380952380952,0,0,0,0,0,0,0,5.15463917525773,0,67.0103092783505,0,0,3.80952380952381,7.61904761904762,23.8095238095238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.61904761904762,27.8350515463918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9047619047619,3.80952380952381,335.486631848662,251.328216007078,425.994567866479,404.7846759939,0,0,3.21606003500822,0.00084423110884618,0.893350009724505,3.21606003500822,0.893350009724505,0,0,2.86699418460935,0.000752599657090082,0.796387273502597,2.86699418460935,0.796387273502597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
"55","P0553",0,4,5.33333333333333,21,0.238759689922481,28,17,22.6666666666667,2,2.66666666666667,11,0.125064599483204,14.6666666666667,9,12,0,0,1,0.0113695090439277,1.33333333333333,1,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219485098523423,0.0116651613497612,7.5684611738047,0.0361850446512592,-2.11092437480818,-2.11092437480818,-2.11092437480818,-2.11092437480818,0.752574989159953,-1.44147088713124,-1.44147088713124,0,-2.11092437480818,-2.65859495992634,-2.11092437480818,-2.11092437480818,-1.93310924976981,-2.11092437480818,0.752574989159953,0.879007587338821,-1.44147088713124,-1.44147088713124,0,1.51273308493203,1.51273308493203,1.51273308493203,1.51273308493203,98,96,0,NA,14.2857142857143,0,0,11.4285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,76.1904761904762,2.85714285714286,0.952380952380952,0,NA,1.9047619047619,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.1904761904762,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.1428571428571,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.66666666666667,0,16.8767688381845,16.8767688381845,42.0226472103741,42.0226472103741,0.786561716232111,1.04874895497615,7.54447657995415,0.0857769947074893,10.0593021066055,6.75791486372204,9.01055315162939,0.670206432765822,0.893608577021096,6.96270016262271,0.0791624824690956,9.28360021683028,6.29249372985689,8.38999163980918,0,0,3.0159289474462,0.0342896314438328,4.02123859659493,3.0159289474462,4.02123859659493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
"56","P0554",0.636363636363636,8,5.33333333333333,20,0.0666666666666667,13.3333333333333,12,8,2,1.33333333333333,4,0.0133333333333333,2.66666666666667,2,1.33333333333333,1,0.666666666666667,1,0.00333333333333333,0.666666666666667,0,0,1,0.666666666666667,1,0.00333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,0.347568959468817,16.401027391454,119.238651678188,8.07504883968889,-0.460409376976188,-0.460409376976188,1.50514997831991,1.50514997831991,2.10205999132796,0.935075775874959,0.935075775874959,1.96555935529609,-0.460409376976188,-0.458959016266397,-0.460409376976188,1.50514997831991,1.21487105392964,1.50514997831991,2.10205999132796,2.07641705649148,0.907145157720569,0.907145157720569,1.96555935529609,1.25762377838271,1.25762377838271,1.21357903927789,1.21357903927789,103,97,0,NA,46.6666666666667,8.57142857142857,0.714285714285714,11.4285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,60,4.76190476190476,26.6666666666667,20.952380952381,21.4285714285714,NA,5.71428571428571,0,1.9047619047619,0,0,0,0,12.8571428571429,18.5714285714286,5.71428571428571,0,0,0,59.2857142857143,0,0,20,24.7619047619048,8.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.7142857142857,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9047619047619,0,119.027396016442,72.6356434391227,285.903702156678,142.872782157324,3.19744318965361,2.1316287931024,4.44942603975087,0.0148314201325029,2.96628402650058,1.25198285009726,0.834655233398177,2.84837733925474,1.89891822616983,3.51858377202056,0.0117286125734019,2.34572251468038,0.670206432765822,0.446804288510548,2.51327412287183,1.67551608191455,2.51327412287183,0.00837758040957277,1.67551608191455,0,0,2.51327412287183,1.67551608191455,2.51327412287183,0.00837758040957277,1.67551608191455,0,0,0,0,0,0,0,0,0,2011
"57","P0592",0,7,4.66666666666667,62,0.205731523378582,41.3333333333333,55,36.6666666666667,6,4,29,0.0962292609351432,19.3333333333333,23,15.3333333333333,2,1.33333333333333,7,0.0232277526395173,4.66666666666667,5,3.33333333333333,2,1.33333333333333,5,0.0165912518853695,3.33333333333333,3,2,1,0.666666666666667,1,0.0033182503770739,0.666666666666667,0,0,0.00355184314483203,0.0525010582479096,31.4720663688399,0.271761467636268,-2.11092437480818,-2.11092437480818,-0.460409376976188,1.50514997831991,1.50514997831991,-0.380075040746968,-0.565812120742785,3.61607435312808,-2.11092437480818,-2.44954622162037,-2.11092437480818,-0.460409376976188,-1.27983194256365,1.50514997831991,1.50514997831991,1.49792525842397,-0.380075040746968,-0.565812120742785,3.61607435312808,1.86454929943561,1.68028855005356,1.86454929943561,1.68028855005356,93,89,3.80952380952381,NA,26.6666666666667,0,0,3.80952380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,66.4429530201342,43.8095238095238,19.047619047619,13.3333333333333,20.8053691275168,NA,0,0,11.4285714285714,0,0,0,1.34228187919463,6.04026845637584,12.751677852349,5.36912751677852,0,0,0,66.4429530201342,0,3.80952380952381,4.76190476190476,48.5714285714286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.9047619047619,33.5570469798658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4285714285714,0,13.7893118021939,13.7893118021939,27.7991348544966,27.7991348544966,32.9829413159802,21.9886275439868,70.1191844752895,0.232673010325244,46.7461229835263,37.1362431593093,24.7574954395396,32.924763674247,21.949842449498,68.1993222980958,0.226302426931841,45.4662148653972,35.2745586238487,23.5163724158992,32.0442450666159,21.3628300444106,57.8658095734547,0.192013244436803,38.5772063823031,25.8215645068388,17.2143763378925,32.0442450666159,21.3628300444106,53.8026830748119,0.178530773400582,35.8684553832079,21.758438008196,14.5056253387973,22.6194671058465,15.079644737231,22.6194671058465,0.0750570552531859,15.079644737231,0,0,2011
